title,id,genres,keywords
The Godfather,238,"['Drama', 'Crime']","['itali', 'loss of loved on', 'love at first sight', 'italian american', 'based on novel or book', 'europ', 'gangster', 'organized crim', 'mafia', 'lawyer', 'crime famili', 'rise to pow', 'mob boss', '1940', '1950']"
Some Like It Hot,239,"['Comedy', 'Music', 'Romance', 'Crime']","['chicago, illinoi', 'florida', 'wit', 'musician', 'mafia', 'cross dress', 'train', 'buddi', 'band', 'spat', ""st. valentine's day massacr""]"
The Godfather: Part II,240,"['Drama', 'Crime']","['itali', 'italian american', 'cuba', 'gangster', 'melancholi', 'prais', 'reveng', 'mafia', 'lawyer', 'suburb']"
Natural Born Killers,241,"['Crime', 'Thriller', 'Drama']","['sadist', 'journalist', 'mass murd', 'pop cultur', 'trauma', 'daughter', 'satir', 'controversi', 'controversi', 'violenc', 'cult film', 'young coupl', 'abus']"
The Godfather: Part III,242,"['Crime', 'Drama', 'Thriller']","['itali', 'christian', 'new york c', 'assassin', 'italian american', 'vatican', 'confess', 'helicopt', 'gangster', 'daughter', 'mafia', 'lawyer']"
High Fidelity,243,"['Comedy', 'Drama', 'Romance', 'Music']","['chicago, illinoi', 'music record', ""rock 'n' rol"", 'record stor', 'disc jockey', 'pop', 'record collect']"
King Kong,244,"['Adventure', 'Drama', 'Horror', 'Science Fiction']","['new york c', 'movie busi', 'exotic island', 'island', 'ship', 'great depress', 'unsoci', 'dinosaur', 'pre-cod', 'sea voyag', 'empire state build', 'giant ap', 'animal horror', 'great ap']"
About a Boy,245,"['Drama', 'Comedy', 'Romance']","['london, england', ""rock 'n' rol"", 'single par', 'based on novel or book', 'rap mus', 'bachelor', 'becoming an adult', 'friendship', 'singl']"
Pocketful of Miracles,248,"['Comedy', 'Drama']","['new york c', 'prohibition era', 'decept', 'appl', 'luck', 'dowag', 'high societi', '1930']"
The War of the Roses,249,"['Comedy', 'Drama']","['cat', 'lawyer', 'dog']"
Ghost,251,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['corrupt', 'fortune tel', 'money transf', 'money laund', 'potteri', 'heaven', 'hell', 'afterlif', 'murder', 'death', 'ghost', 'spirit']"
Willy Wonka & the Chocolate Factory,252,"['Family', 'Fantasy', 'Comedy']","['chocol', 'factory work', 'based on novel or book', 'candi', 'overweight child', 'grandparent grandchild relationship', 'factori', 'music', 'singl', 'teacher', ""based on children's book""]"
Live and Let Die,253,"['Adventure', 'Action', 'Thriller']","['london, england', 'new york c', 'bomb', 'england', 'spi', 'sheriff', 'based on novel or book', 'dual ident', 'secret ident', 'boat', 'drug traff', 'tarot card', 'heroin', 'crocodil', 'jamaica', 'secret miss', 'secret intelligence servic', 'drug smuggl', 'voodoo', 'tombston', 'aftercreditssting']"
King Kong,254,"['Adventure', 'Drama', 'Action']","['new york c', 'show busi', 'movie busi', 'exotic island', 'human animal relationship', 'great depress', 'giant insect', 'remak', 'dinosaur', 'prehistoric creatur', 'empire state build', 'giant ap', '1930']"
Oliver Twist,257,"['Crime', 'Drama', 'Family']","['london, england', 'child abus', 'street gang', 'based on novel or book', ""children's hom"", 'orphanag', 'thief', 'violenc', 'good and bad', 'child']"
Cat on a Hot Tin Roof,261,"['Drama', 'Romance']","['individu', 'suicid', 'southern usa', 'adulteri', 'mississippi riv', 'depress', 'jealousi', 'husband wife relationship', 'plantat', 'dying and death', 'based on play or mus', 'alcohol']"
The King of Comedy,262,"['Comedy', 'Crime', 'Drama', 'Thriller']","['prison', 'show busi', 'entertain', 'fbi', 'blackmail', 'public']"
Batman,268,"['Fantasy', 'Action']","['double lif', 'dc comic', 'dual ident', 'chemic', 'crime fight', 'superhero', 'super pow']"
Batman Begins,272,"['Action', 'Crime', 'Drama']","['loss of loved on', 'martial art', 'dc comic', 'crime fight', 'secret ident', 'undercov', 'vigilant', 'superhero', 'based on com', 'rivalri', 'ninja', 'super pow', 'fighting crim', 'unfulfilled lov']"
The Silence of the Lambs,274,"['Crime', 'Drama', 'Thriller', 'Horror']","['based on novel or book', 'fbi', 'kidnap', 'psychopath', 'horror', 'murder', 'serial kil', 'psychological thril', 'cannib']"
Fargo,275,"['Crime', 'Drama', 'Thriller']","['cheat', 'ransom', 'minnesota', 'salesclerk', 'winter', 'kidnap', 'unsoci', 'polic', 'murder', 'dark comedi', 'money', 'snow', 'woodchipp', 'car', 'false histori']"
Underworld,277,"['Fantasy', 'Action', 'Thriller']","['budapest, hungari', 'subway', ""love of one's lif"", 'vampir', 'bite', 'descend', 'hostil', 'hybrid', 'rivalri', 'shootout', 'werewolf', 'gothic', 'dark fantasi', 'lycanthrop', 'urban goth', 'supernatural pow']"
The Shawshank Redemption,278,"['Drama', 'Crime']","['prison', 'corrupt', 'police brut', 'prison cel', 'delinqu', 'prison escap', 'wrongful imprison', 'framed for murd', '1940']"
Amadeus,279,"['Music', 'Drama', 'History']","['itali', 'austria', 'compos', 'talent', 'emperor', 'musician', 'marriage crisi', 'god', 'murder', 'vienna, austria', 'envi', '18th centuri']"
Terminator 2: Judgment Day,280,"['Action', 'Thriller', 'Science Fiction']","['cyborg', 'shotgun', 'post-apocalyptic futur', 'dystopia', 'moral ambigu', 'mental institut', 'violenc', 'morph', 'nuclear weapon', 'shape shift', 'catch phras']"
Strange Days,281,"['Crime', 'Drama', 'Science Fiction', 'Thriller']","['pornographi', 'prostitut', 'rape', 'police brut', 'dream', 'ex-girlfriend', 'futur', 'bodyguard', 'rapper', 'virtual r', 'dystopia', 'polic', 'ex-cop', 'murder', 'cyberpunk', 'los angeles, california', 'violenc', 'crimin', 'private detect', 'woman director']"
The Apartment,284,"['Comedy', 'Drama', 'Romance']","['new york c', ""new year's ev"", 'lovesick', 'age differ', 'suicide attempt', 'offic', 'flat', 'christmas parti', 'winter', 'clerk', 'romantic comedi', 'extramarital affair']"
Pirates of the Caribbean: At World's End,285,"['Adventure', 'Fantasy', 'Action']","['exotic island', 'east india trading compani', ""love of one's lif"", 'traitor', 'shipwreck', 'strong woman', 'singapor', 'afterlif', 'pirat', 'monkey', 'swashbuckl', 'aftercreditssting', 'mass hang']"
Bull Durham,287,"['Comedy', 'Romance']","['love triangl', 'jealousi', 'age differ', 'basebal', 'trainer', 'sports team', 'stadium', 'flirt', 'sport', 'minor leagu']"
High Noon,288,"['Western', 'Thriller']","['gunsling', 'showdown', 'fistfight', 'shootout', 'moral', 'u.s. marsh', 'battl', 'justic', 'one against mani', 'brawl']"
Casablanca,289,"['Drama', 'Romance']","['love triangl', 'corrupt', 'spi', 'resist', 'vichy regim', 'emigr', 'patriot', 'nation', 'morocco', 'concentration camp', 'nazi', 'noir']"
Barton Fink,290,"['Comedy', 'Drama']","['hotel', 'movie busi', 'screenwrit', 'cinema', 'mass murd', 'neighbor', 'los angeles, california', 'neo-noir', '1940']"
Riding Giants,291,['Documentary'],"['ocean', 'california', 'sea', 'beach', 'surfer', 'hawaii', 'wave', 'sun', 'surfboard', 'lifestyl', 'extreme sport']"
Dave Chappelle's Block Party,292,"['Comedy', 'Documentary', 'Music']","['black peopl', 'hip-hop', 'block parti', 'megaphon', 'stage']"
A River Runs Through It,293,['Drama'],"['individu', 'sibling relationship', 'gambl', 'montana', 'journalist', 'prohibition era', 'fish', 'fly fish', 'pastor']"
Desert Hearts,294,"['Drama', 'Romance']","['based on novel or book', 'nevada', 'coming out', 'farm', 'divorc', 'desert', 'lgbt', 'woman director', 'lesbian rom', 'lesbian']"
Terminator 3: Rise of the Machines,296,"['Action', 'Thriller', 'Science Fiction']","['saving the world', 'artificial intellig', 'man vs machin', 'cyborg', 'killer robot', 'nanotechnolog', 'rocket launch', 'veterinarian', 'fire engin', 'dystopia', 'psychiatrist', 'firefight']"
Meet Joe Black,297,"['Fantasy', 'Drama', 'Romance']","['life and death', 'love at first sight', 'broken engag', 'firework', 'religion and supernatur', 'teenage crush', 'fate', 'doctor', 'millionair']"
Ocean's Thirteen,298,"['Crime', 'Thriller']","['casino', 'thief', 'reveng', 'heist', 'las vega', 'labor strik']"
Ocean's Eleven,299,"['Comedy', 'Crime', 'Music', 'Thriller']","['gambl', 'perfect crim', 'casino', ""new year's ev"", 'robberi', 'italian american', 'thief', 'car', 'hoodlum', 'duringcreditssting']"
Swimming Pool,302,"['Crime', 'Thriller']","['london, england', 'countrysid', 'based on novel or book', 'subway', 'provenc', 'country hous', 'write', 'innkeep', 'generations conflict', 'dying and death', 'daughter', 'swimming pool', 'murder', 'author', 'drug', 'erotic thril']"
Notorious,303,"['Thriller', 'Drama', 'Romance']","['poison', 'love at first sight', 'marriage propos', 'undercov', 'patriot', 'rio de janeiro', 'fbi', 'atomic bomb', 'staircas', 'nazi', 'daughter', 'noir', 'espionag', 'millionair', 'intox']"
Beverly Hills Cop III,306,"['Action', 'Comedy', 'Crime']","['detect', 'undercov', 'investig', 'weapon', 'sequel', 'rescu', 'shootout', 'dirty cop', 'gunfight', 'los angeles, california', 'explos', 'violenc', 'foot chas', 'frame', 'secret servic', 'amusement park', 'roller coast', 'beverly hil', 'buddy cop', 'buddy comedi']"
Broken Flowers,308,"['Comedy', 'Drama', 'Mystery', 'Romance']","['bachelor', 'ex-girlfriend', 'anonymous lett', 'midlife crisi', 'amateur detect', 'veterinarian', 'unsoci']"
Bruce Almighty,310,"['Fantasy', 'Comedy']","['christian', 'moon', 'mose', 'street gang', 'lovesick', 'journal', 'new lov', 'faith', 'prayer', 'god', 'car crash', 'respons']"
Once Upon a Time in America,311,"['Drama', 'Crime']","['new york c', 'life and death', 'corrupt', 'street gang', 'rape', 'sadist', 'lovesick', 'sexual abus', 'regret', 'prohibition era', 'money laund', 'gangster', 'mafia boss', 'murder', 'memori', 'tortur', 'brooklyn bridg', 'childhood friend', '1920', '1960', '1930']"
Snow Cake,313,"['Romance', 'Drama']","['canada', 'small town', 'autism', 'sad', 'dying and death', 'funer', 'unsoci', 'hostil', 'reveng', 'car crash', 'snow', 'hospit', 'respons']"
Catwoman,314,"['Action', 'Fantasy', 'Mystery']","['dc comic', 'beauti', 'sexism', 'basketbal', 'female protagonist', 'evil corpor', 'cat ladi']"
True Romance,319,"['Action', 'Thriller', 'Crime', 'Romance']","['loss of loved on', 'movie busi', 'parent child relationship', 'mexican standoff', 'cocain', 'love', 'mafia', 'los angeles, california', 'drug', 'illegal prostitut', 'gun viol', 'neo-noir']"
Insomnia,320,"['Crime', 'Mystery', 'Thriller']","['hotel', 'detect', 'confess', 'small town', 'fbi', 'homicid', 'blackmail', 'hallucin', 'insomnia', 'investig', 'love', 'remak', 'murder', 'flashback', 'alaska', 'shootout', 'teenag', 'guilt', 'phone cal', 'neo-noir', 'planted evid', 'crime writ']"
Mambo Italiano,321,"['Comedy', 'Romance']","['italian american', 'lovesick', 'parent child relationship', 'canada', 'new lov', 'coming out', 'based on play or mus', 'gay interest', 'famili', 'family feud', 'emigr', 'gay', 'lgbt interest']"
Mystic River,322,"['Thriller', 'Crime', 'Drama', 'Mystery']","['child abus', 'loss of loved on', 'sexual abus', 'based on novel or book', 'secret', 'repay', 'suppressed past', 'arbitrary law', 'boston, massachusett', ""workers' quart"", 'massachusett', 'loyalti', 'whodunit', 'guilt', 'childhood sexual abus', 'vengeanc']"
Snakes on a Plane,326,"['Action', 'Crime', 'Thriller']","['snake', 'fbi', 'airplan', 'animal attack', 'death', 'duringcreditssting', 'witness to a crim']"
Brother,327,"['Crime', 'Drama', 'Thriller']","['sibling relationship', 'assassin', 'culture clash', 'war on drug', 'yakuza', 'loyalti', 'drug deal', 'femme fatal', 'los angeles, california']"
Jurassic Park,329,"['Adventure', 'Science Fiction']","['exotic island', 'dna', 'paleontolog', 'tyrannosaurus rex', 'triceratop', 'brontosauru', 'electric f', 'island', 'dinosaur', 'amusement park']"
The Lost World: Jurassic Park,330,"['Adventure', 'Action', 'Science Fiction']","['exotic island', 'dna', 'paleontolog', 'tyrannosaurus rex', 'dinosaur', 'animal horror', 'father daughter relationship']"
Jurassic Park III,331,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['exotic island', 'dna', 'paleontolog', 'tyrannosaurus rex', 'spinosauru', 'airplan', 'rescu', 'mission', 'dinosaur', 'paraglid', 'disaster movi']"
Magnolia,334,['Drama'],"['farewel', 'loss of loved on', 'regret', 'parent child relationship', 'suicide attempt', 'becoming an adult', 'dying and death', 'chanc', 'child prodigi', 'daughter', 'unsoci', 'reconcili']"
Night on Earth,339,"['Comedy', 'Drama']","['paris, fr', 'new york c', 'taxi', 'megac', 'rome, itali', 'pastor', 'taxi driv', 'passeng', 'night lif', 'casual meet', 'metropoli', 'german democratic republ', 'casting ag', 'heart attack', 'road trip', 'conflict', 'los angeles, california', 'citi', 'episod', 'understand']"
Everything is Illuminated,340,"['Comedy', 'Drama']","['grandparent grandchild relationship', 'mass murd', 'pop cultur', 'blindness and impaired vis', 'journey in the past', 'nazi', 'collector', 'anti-semit', 'photograph', 'closeted homosexu', 'gay']"
Eyes Wide Shut,345,"['Drama', 'Thriller', 'Mystery']","['new york c', 'sexual obsess', 'prostitut', 'based on novel or book', 'christmas parti', 'erotic', 'orgi', 'masked bal', 'sacrific', 'secret societi', 'parti', 'conspiraci', 'marijuana', 'mansion', 'lust', 'drug', 'disguis', 'illegal prostitut', 'cult film', 'sexual desir', 'voyeur', 'erotic thril', 'sex parti', 'marital crisi']"
Alien,348,"['Horror', 'Science Fiction']","['android', 'spacecraft', 'space marin', 'space suit', 'behead', 'space travel', 'dystopia', 'biolog', 'cowardic', 'space', 'alien', 'female protagonist', 'cult film', 'parasit', 'space opera', 'cosmo', 'xenomorph']"
The Devil Wears Prada,350,"['Comedy', 'Drama', 'Romance']","['paris, fr', 'new york c', 'journalist', 'based on novel or book', 'journal', 'fashion journ', 'assist', 'job entr', 'job interview', 'fashion', 'fashion magazin', 'bulli', 'fashion industri']"
Batman Returns,364,"['Action', 'Fantasy']","['holiday', 'corrupt', 'double lif', 'dc comic', 'crime fight', 'villain', 'hallucin', 'christmas tre', 'vigilant', 'superhero', 'based on com', 'reveng', 'violenc', 'super pow', 'super villain', 'deform', 'bird cag', 'evil circu', 'christma', 'good versus evil']"
A Nightmare on Elm Street,377,['Horror'],"['child murd', 'dream', 'sleep', 'nightmar', 'supernatur', 'slasher', 'teenag', 'trap', 'alcohol', 'booby trap', 'disfigur']"
Raising Arizona,378,"['Comedy', 'Crime']","['robberi', 'babi', 'supermarket', 'arizona', 'pregnanc', 'satir', 'family relationship']"
Miller's Crossing,379,"['Drama', 'Thriller', 'Crime']","['corrupt', 'street gang', 'prohibition era', 'gun', 'irish-american', 'gangster', 'gambling debt', 'violenc', 'neo-noir', '1920']"
Rain Man,380,['Drama'],"['individu', 'loss of loved on', 'mentally dis', 'autism', 'yuppi', 'car deal', 'egocentr', 'road trip', 'travel', 'convert', 'las vega', 'psychiatrist', 'duringcreditssting', ""asperger's syndrom""]"
To Catch a Thief,381,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","['hotel', 'falsely accus', 'jealousi', 'age differ', 'cat', 'expensive restaur', 'southern fr', 'masked bal', 'firework', 'jewelri', 'polic', 'blond']"
Inside Man,388,"['Crime', 'Drama', 'Thriller']","['new york c', 'bank', 'hostag', 'bank manag', 'kidnap', 'nazi', 'court cas', 'heist', 'bank robberi', 'hostage situ', 'financial transact', 'swat team', 'manhattan, new york c']"
12 Angry Men,389,['Drama'],"['judg', 'juror', 'sultri', 'death penalti', 'father murd', 'anonym', 'court cas', 'class', 'innoc', 'court', 'based on play or mus', 'violenc', 'courtroom', 'courtroom drama']"
Chocolat,392,"['Comedy', 'Drama', 'Romance']","['franc', 'chocol', 'parent child relationship', 'mayor', 'pralin', 'singl']"
Kill Bill: Vol. 2,393,"['Action', 'Crime', 'Thriller']","['sibling relationship', 'martial art', 'kung fu', 'swordplay', 'mother rol', 'rage and h', 'daughter', 'right and justic', 'singl', 'aftercreditssting', 'duringcreditssting']"
AVP: Alien vs. Predator,395,"['Adventure', 'Science Fiction', 'Action', 'Horror']","['saving the world', 'predat', 'space marin', 'pyramid', 'prais', 'alien', 'cosmo', '21st centuri', 'xenomorph']"
Who's Afraid of Virginia Woolf?,396,['Drama'],"['alcohol', 'adulteri', 'professor', 'married coupl', 'son', 'campu', 'based on play or mus', 'new england', 'one night', 'marital tens']"
Capote,398,"['Crime', 'Drama']","['self-fulfilling propheci', 'based on novel or book', 'journal', 'ident', 'dream', 'literatur', 'magazin', 'biographi', 'kansa', 'based on a true stori', 'author', 'new york', 'truman capot', '1950', '1960']"
Things to Do in Denver When You're Dead,400,"['Drama', 'Crime']","['bounty hunt', 'parent child relationship', 'boat', 'way of lif', 'coffin', 'godmoth', 'paranoia', 'hitman', 'gangster', 'friendship', 'psychopath', 'reveng', 'murder', 'mafia', 'diner', 'violenc', 'illegal prostitut', 'extramarital affair']"
Garden State,401,"['Comedy', 'Drama', 'Romance']","['new jersey', 'loss of loved on', 'parapleg', 'expensive restaur', 'pop cultur', 'ecstasi', 'strang', 'epilepsi', 'lethargi', 'answering machin', 'difficult childhood', 'unsoci', 'singl', 'marijuana', 'los angeles, california', 'psychiatrist', 'grave digg', 'tragicomedi']"
